uid,label,date,points_std,covering_std,num_of_points,covering,entropy,turning_radius,place_dif,weekdays_weekends,ratio_day,ratio_night
60024975,1,32,2.7932811089999996,1.016001016,9.5625,4.25,4.956249527,7.129778953,0.2244,1.439613527,0.4510840824960338,0.4510840824960338
60024978,1,32,2.9153030610000004,1.533233985,4.78125,2.8125,4.848657858,7.143336818,0.245,-16.90338164,0.41086186540731995,0.41086186540731995
60024999,0,32,6.185310382000001,3.491348755,22.5,6.9375,4.844722769,7.139796157,0.0196,3.458937198,0.5225483178239084,0.4849955869373345
60025002,0,32,6.414370836,1.6161358730000002,23.78125,4.96875,4.92221262,7.145866016,0.3294,19.81642512,0.4442013129102845,0.4442013129102845
60025035,1,11,2.327698825,0.0,6.272727272999999,2.0,3.4594316189999996,7.131614594,0.1471,-21.30555556,0.26799714896650034,0.5165354330708661
60025043,0,32,4.345812779,1.077163988,10.78125,3.46875,4.934804187,7.16050628,0.122,4.154589372,0.1864406779661017,0.3649247121346324
60025047,1,32,9.382067229,1.6335075069999998,17.90625,5.09375,4.924525267,7.170026904,0.0289,14.53140097,0.797979797979798,0.42011834319526625
60025068,0,31,3.720908665,1.315744198,13.61290323,4.258064516,4.881806534,7.146322412000001,0.2435,7.3863636360000005,0.4161490683229814,0.8716577540106952
60025080,0,32,2.700059736,1.8621874059999999,27.25,5.625,4.931169918,7.151000995,0.0435,9.734299517,0.24013157894736842,0.7088607594936709
60025089,1,31,10.27241844,3.105665998,15.4516129,6.612903226,4.7935966610000005,7.148651735,0.1482,-9.111111111,0.2649746192893401,0.2649746192893401
60025095,1,32,3.8431967539999996,2.600984615,9.4375,6.40625,4.875522523,7.145109894,0.1695,-1.231884058,0.514344262295082,0.514344262295082
60025101,0,32,3.654289349,0.456803409,16.53125,2.28125,4.973468565,7.146718312000001,0.2615,-2.6908212560000004,0.438588850174216,0.42516839165434533
60025104,0,32,9.953926118,1.458774895,23.125,4.46875,4.928829296,7.149812762000001,0.0716,19.15458937,0.41937765205091937,0.38826063543349487
60025127,1,31,4.284505718,1.5671355969999998,9.096774194,3.451612903,4.818217398,7.145127276,0.2074,-6.105590062,0.7260928961748634,0.7260928961748634
60025146,0,29,6.597319951,1.7455079569999998,15.10344828,4.75862069,4.756604426,7.137245776,0.0085,12.25555556,0.531554977228367,0.23411860276198213
60025153,0,32,4.9594118730000005,2.3859045080000003,19.28125,3.28125,4.681930539,7.171141942999999,0.7372,1.8647343,0.30544154640540183,0.30544154640540183
60025158,1,32,3.6977543319999997,2.8552088789999996,13.5625,5.09375,4.774527398,7.156301592999999,0.005,11.18357488,0.400498545907769,0.3959062281315605
60025159,0,30,7.1328928860000005,2.849480695,19.53333333,5.8666666670000005,4.739752653,7.166904936,0.0202,0.525252525,0.3772132409545804,0.3645621181262729
60025164,0,32,5.431297445,1.272776366,17.71875,5.15625,4.956567887,7.140364386,0.2676,13.30434783,0.4062671797691039,0.4062671797691039
60025172,0,32,5.9483665420000005,2.550893265,18.6875,4.59375,4.789723645,7.137327331,0.3369,-1.93236715,0.0989345509893455,0.0989345509893455
60025179,1,32,3.583114522,2.8453059819999997,10.25,6.03125,4.851490882,7.1564617660000005,0.1223,3.367149758,0.34192037470725994,0.14258698940998488
60025182,1,32,2.799589544,1.385407824,22.03125,5.125,4.955270559,7.1448244910000005,0.0091,-6.29468599,0.46754899465512856,0.5237458193979934
60025205,1,32,5.135267057,2.7281019630000003,9.375,4.90625,4.749111516,7.142197124,0.0035,-15.811594199999998,0.22585318737926594,0.45700824499411075
60025208,1,32,5.60493734,2.632765013,22.4375,5.3125,4.837389966,7.146294794,0.3055,13.80676329,0.28881239242685025,0.28279499011206327
60025214,0,26,4.157106982,1.4512593999999999,17.19230769,2.884615385,4.545978698,7.13510499,0.0169,8.825396825,0.6016260162601627,0.19606003752345216
60025218,1,32,5.5225892420000005,2.2394465759999997,15.21875,5.78125,4.898892616,7.162988282000001,0.2602,-3.512077295,0.6,0.6
60025228,1,31,3.846797299,1.61445087,8.258064516000001,3.8387096769999998,4.829809,7.145580616,0.3827,-14.98484848,0.352165725047081,0.352165725047081
60025232,1,26,5.694261619,3.338355192,10.76923077,4.769230769,4.316948523,7.140872811,0.3793,1.263157895,0.537451507012832,0.537451507012832
60025233,1,32,3.6786217619999997,1.601095895,20.375,4.21875,4.924099839,7.148773707999999,0.0318,-0.676328502,0.5936454849498328,0.5936454849498328
60025239,1,32,3.330576817,0.948258165,4.9375,2.0625,4.8604704000000005,7.144536367000001,0.52,-9.676328502,0.5161020493517356,0.5161020493517356
60025244,1,32,2.859618743,1.8491497609999998,5.125,3.0,4.740870642,7.161012491,0.4331,-6.260869565,0.7393364928909952,0.7393364928909952
60025256,1,32,2.675870374,1.3678332290000002,9.46875,4.5,4.9253417630000005,7.1465947420000004,0.2086,-5.816425121,0.6770334928229665,0.057488653555219364
60025306,0,32,4.2925995960000005,1.7548894830000001,19.34375,4.21875,4.869455373,7.144958367999999,0.3269,-7.27173913,0.6660714285714285,0.44561688311688313
60025326,0,32,3.6786217619999997,2.160635734,19.125,8.90625,4.959000952,7.142396126,0.1446,0.77294686,0.5885906040268456,0.5885906040268456
60025329,1,32,3.359507452,2.208624955,4.9375,2.34375,4.598101857,7.15539624,0.5742,-12.20289855,0.5308587744344389,0.5308587744344389
60025333,1,32,4.907100681,1.991666104,25.71875,5.96875,4.923286257,7.146953282,0.1154,15.0,0.3038194444444444,0.3038194444444444
60025339,1,32,3.686149972,2.239671635,7.34375,4.625,4.832561666,7.1445355820000005,0.2,-7.700483092000001,0.7001262626262627,0.7001262626262627
60025346,1,32,1.282245384,0.6712710620000001,2.96875,1.53125,4.8746146910000006,7.146514072,0.6882,-5.260869565,0.7272727272727273,0.7272727272727273
60025436,1,26,2.7027051980000003,0.5987165760000001,5.230769231,1.9615384619999998,4.632826322,7.140078231,0.5397,-6.843434342999999,0.27675405048327656,0.27675405048327656
60025686,1,32,5.092293355,2.396233604,15.9375,4.0,4.743748587,7.146987642999999,0.5968,-15.23188406,0.6609105180533752,0.6609105180533752
60025688,0,32,6.063840474,1.6848470780000002,25.0625,2.75,4.783692732,7.1358291220000005,0.4604,-2.178743961,0.20829769033361847,0.20829769033361847
60025691,0,22,6.4492692289999995,2.663282485,8.545454545,3.045454545,4.011735976000001,7.138805142000001,0.2215,-0.25,0.32094175960346966,0.32094175960346966
60025799,1,32,7.385415008,2.0945397519999998,17.8125,6.25,4.923191262,7.1450511610000005,0.1828,10.48792271,0.2651482595616674,0.2651482595616674
60025833,1,32,7.453079035,1.89199289,5.5,2.03125,4.554920459,7.141594295,0.2624,-25.38164251,0.2702871410736579,0.2702871410736579
60025925,0,30,7.630926187999999,2.771778963,15.9,5.8,4.769345698,7.158659898,0.3077,3.7342995169999997,0.3055555555555556,0.3055555555555556
60025931,0,32,8.510370808,4.0119529069999995,5.34375,3.03125,4.141525913,7.1425339160000005,0.0921,-19.52657005,0.5621716287215411,0.3002070393374741
60025943,1,32,5.987891007000001,1.848059139,17.875,5.9375,4.927288884,7.138053061,0.0976,-5.2028985510000005,0.8658536585365854,0.8658536585365854
60025947,1,32,3.200302405,1.2632363709999999,5.625,2.78125,4.865649375,7.140912062000001,0.1667,-24.12077295,0.33035589672016746,0.5031571950814224
60026001,0,32,4.309474745,1.029797976,21.40625,3.1875,4.93064094,7.13512001,0.3375,-4.256038647,0.3815789473684211,0.5523174157303371
60026006,1,21,6.128776775,3.4002801010000003,7.80952381,4.523809524,3.9926781000000005,7.142492848,0.0385,-10.3125,0.4080512351326624,0.2751428312324295
60026007,0,32,4.630609066,1.942468915,22.09375,2.03125,4.570359498999999,7.150480012999999,0.8601,20.56521739,0.4714419475655431,0.4714419475655431
60026028,1,32,2.061308307,1.234174009,7.59375,4.34375,4.946208643,7.135646855,0.113,6.7826086960000005,0.22720588235294117,0.6219686162624821
60026050,0,32,9.714472077,3.0977033639999996,25.125,9.21875,4.913915963,7.1642538039999994,0.1164,22.7826087,0.35642368103101085,0.35642368103101085
60026082,0,32,5.656854248999999,2.26273279,24.5,6.09375,4.903116948,7.137643722000001,0.0047,13.84057971,0.172008547008547,0.40179186767746383
60026085,1,32,4.850070668,1.934147724,6.65625,2.46875,4.645137476,7.150643702000001,0.4103,-17.05072464,0.6422250316055625,0.6422250316055625
60026086,1,32,5.839157997999999,2.7356664580000003,6.96875,3.75,4.679493413,7.12143493,0.1373,-19.76328502,0.23986486486486486,0.44623655913978494
60026156,1,32,4.219291333,2.81413483,19.5625,7.375,4.896614497,7.1413929970000005,0.1352,9.342995169,0.37257846523502025,0.37257846523502025
60026165,1,32,9.040901682000001,1.4223872480000002,25.0625,4.09375,4.9221663730000005,7.139376004,0.0485,5.946859902999999,0.5222672064777328,0.34585420144685586
60026232,1,29,5.429122347000001,2.450997585,9.75862069,5.310344828,4.704395433999999,7.138395015,0.1919,4.1111111110000005,0.27953890489913547,0.27953890489913547
60026238,0,32,6.329335184,1.691713676,26.4375,6.90625,4.9534235980000005,7.144592201,0.0849,25.52173913,0.25847132361004493,0.26843267108167773
60026316,0,32,4.062019202,2.075199174,14.375,2.875,4.727555983999999,7.14650653,0.6152,4.589371981,0.3854571984435798,0.3854571984435798
60026374,1,30,6.531004746,2.525502112,10.03333333,4.366666667,4.663887852,7.1287365739999995,0.1299,-10.49206349,0.30978260869565216,0.37142857142857144
60026377,0,31,10.84544402,2.549298871,17.90322581,4.967741935,4.7496282889999994,7.134987917,0.0411,7.006493506,0.3747412008281574,0.26957359672368103
60026386,0,31,4.754624235,1.5247069169999998,29.16129032,5.516129032,4.896549133,7.133747131,0.0864,12.90338164,0.16712079927338783,0.304661487236404
60026392,0,32,5.609611567000001,4.2729456489999995,17.875,4.75,4.54262237,7.143925127,0.3082,8.985507246000001,0.34431395015754795,0.34431395015754795
60026418,0,32,5.592333462,2.0625305469999997,17.125,4.0625,4.814375415,7.149176656,0.3062,-2.4565217390000003,0.09931245225362872,0.09931245225362872
60026425,1,32,5.340049535,3.471078665,12.75,4.375,4.605052167,7.130949817,0.4533,2.603864734,0.23658269441401972,0.23658269441401972
60026500,0,32,4.7662074930000005,1.554130812,16.84375,4.6875,4.914471052,7.141232229,0.2988,14.47826087,0.20306513409961685,0.20306513409961685
60026504,1,32,4.426824391999999,1.142560085,7.625,2.28125,4.832024347,7.149584472999999,0.3562,2.367149758,0.25996204933586337,0.25996204933586337
60026599,1,32,4.062019202,1.9007638530000002,13.125,4.0,4.851530642,7.14438709,0.114,0.497584541,0.5283436669619131,0.3201047542304593
60026607,1,32,4.5076100530000005,1.802496029,23.0625,5.09375,4.920407479,7.140102001,0.1857,2.362318841,0.27657109759629306,0.24643320363164722
60026615,0,31,7.332502397000001,3.041646413,30.96774194,6.4193548389999995,4.809392485,7.149251961,0.0234,27.53535354,0.5041466608467918,0.5713286713286714
60026693,0,32,7.16278183,1.27000127,26.71875,2.75,4.860087023,7.140001426,0.6777,18.63285024,0.32273553075525563,0.32273553075525563
60026847,0,31,4.219769142,0.582910753,9.161290323,2.1612903230000002,4.90527669,7.144981005,0.382,-16.88383838,0.2897673538868924,0.5154177718832891
60026876,0,32,8.064008049,2.912016262,27.9375,7.8125,4.897834887,7.14479893,0.12,21.97101449,0.4175139389963923,0.27636453445295134
60026879,1,32,5.366318946,2.315576637,18.09375,6.84375,4.903995121,7.146432258,0.1651,13.76630435,0.2720897615708275,0.40594059405940597
60026896,0,32,5.1037620530000005,2.699312935,28.875,8.0625,4.919160924,7.145147377000001,0.0766,20.80434783,0.08950617283950617,0.1284562211981567
60026897,1,32,4.432172518,1.967477507,23.03125,9.25,4.966770213999999,7.146288182999999,0.0194,2.6908212560000004,0.2701863354037267,0.4405724953329185
60026921,0,32,4.820048019,2.531853522,31.84375,10.09375,4.952756313,7.144404056,0.0233,27.49068323,0.65283540802213,0.09901563404748118
60026926,0,32,9.974513894,2.663787929,22.15625,5.46875,4.818502865,7.140824777000001,0.3448,17.73913043,0.19943019943019943,0.19943019943019943
60026930,0,32,5.018413674,2.775904386,19.90625,6.8125,4.877075198,7.134847752000001,0.2303,19.26086957,0.29916976810764384,0.29916976810764384
60027169,1,25,4.5526549030000005,1.3988090169999998,8.68,2.96,4.484819461,7.139236427,0.1276,-16.1754386,0.42249551626953624,0.42249551626953624
60027170,0,22,5.472679092999999,2.40129835,24.04545455,6.6363636360000005,4.374386442,7.128403948,0.3508,6.0,0.34210526315789475,0.34210526315789475
60027173,1,32,4.027626372,2.442689884,25.3125,8.03125,4.931246321000001,7.114978736,0.4202,24.0,0.26690712353471596,0.26690712353471596
60027178,1,31,4.279734692,2.276575432,9.870967742000001,2.870967742,4.600631927,7.133992899,0.6725,9.391304348,0.4149606299212598,0.4149606299212598
60027198,1,32,4.931792843,1.815868672,10.0,3.84375,4.860362172,7.137563719,0.2254,-6.586956522,0.4423076923076923,0.4423076923076923
60027200,1,32,4.689985900000001,1.008032258,21.9375,2.625,4.901146221,7.136304259,0.4615,21.52173913,0.5605282465150404,0.5605282465150404
60027206,1,32,3.4040713289999998,1.149596703,5.34375,1.96875,4.791104432,7.141690005,0.5714,1.9275362319999998,0.27187948350071733,0.27187948350071733
60027226,0,32,8.569391799,3.035907421,13.71875,4.40625,4.679428504,7.13896756,0.2293,12.2173913,0.29765013054830286,0.29765013054830286
60027238,0,32,4.1187024260000005,1.979736053,20.5625,8.375,4.961076493999999,7.142735691,0.0877,-23.26086957,0.7042424242424242,0.7042424242424242
60027257,1,30,3.312289898,1.58621939,11.16666667,3.633333333,4.777147633,7.133116382000001,0.1281,7.081521738999999,0.22193347193347193,0.22193347193347193
60027304,1,29,5.709727246,2.237169218,16.62068966,5.1724137930000005,4.724876962,7.14167782,0.1262,11.0,0.38458513566653557,0.38458513566653557
60027306,1,32,4.51062813,1.680053763,10.90625,4.125,4.872056864,7.127906983,0.1094,10.7826087,0.8781725888324873,0.8781725888324873
60027308,1,31,5.70229156,2.314517066,21.87096774,5.096774194,4.810698259,7.138227307999999,0.4583,14.69565217,0.45146520146520147,0.45146520146520147
60027318,0,32,3.3354160160000004,1.170452766,9.1875,3.71875,4.934200172,7.137391328,0.0484,-16.71980676,0.5290423861852434,0.6171617161716172
60027368,1,32,2.870877128,1.211503997,5.375,1.625,4.731086411000001,7.133278592999999,0.7771,3.1925465839999996,0.5941176470588235,0.5941176470588235
60027381,1,29,5.269346245,1.7672443830000002,12.86206897,4.137931034,4.732262897,7.141467389,0.1479,-2.916666667,0.7118155619596542,0.3386204352637403
60027395,1,32,8.664908837,1.662865289,21.125,3.59375,4.861557582,7.127691091,0.2888,-9.342995169,0.4122997824797311,0.4122997824797311
60027421,1,32,2.63792899,0.91965544,4.40625,1.84375,4.84010449,7.136996138,0.1223,-8.371980676,0.34119278779472956,0.6511627906976745
60027423,1,31,5.687375191,1.681653053,8.290322581,2.193548387,4.638502179,7.146208293,0.4876,-13.65656566,0.3641025641025641,0.3641025641025641
60027447,0,32,5.84752498,2.051504169,21.0,7.28125,4.937709642,7.140631162000001,0.0493,-4.956521738999999,0.1855309218203034,0.43984832816270253
60027483,0,30,6.292579099999999,1.8557150000000002,27.3,5.933333332999999,4.84111877,7.141390239,0.1533,6.936507937000001,0.29920049200492005,0.29920049200492005
60027485,0,32,3.409988885,1.497309415,6.28125,2.875,4.809464751,7.130401815,0.0645,-11.90338164,0.22393822393822393,0.22393822393822393
60027505,1,30,4.474833844,3.190503149,8.9,6.6,4.726344258999999,7.155623212999999,0.0837,-10.38383838,0.6707317073170732,0.281437125748503
60027521,1,30,6.654442816,2.008316044,21.16666667,2.9666666669999997,4.641887776,7.145330888999999,0.7677,-5.428571429,0.3763614360629286,0.3763614360629286
60027537,0,13,3.4250210560000003,1.8466879569999999,4.692307692,2.923076923,3.434931382,7.143499162,0.0175,-16.75,0.496542783059637,0.6571428571428571
60027709,0,31,8.20503386,1.0865749679999999,15.4516129,2.774193548,4.844715121,7.146286944,0.6701,1.850241546,0.5298593497809546,0.5298593497809546
60027797,1,31,6.308042315,2.399372678,13.51612903,4.096774194,4.670189243,7.132901305,0.2589,-7.571428571,0.4395876288659794,0.27073891625615765
60027855,0,32,3.949275148,1.981517421,23.125,4.59375,4.870815333,7.140360016,0.5017,20.65217391,0.15949252378794743,0.15949252378794743
60027900,0,30,8.325283468,4.34820613,23.0,7.3,4.649244177,7.144563397000001,0.1987,4.747474747,0.42555366269165246,0.42555366269165246
60028016,0,11,1.3684762590000001,1.433368569,3.454545455,3.3636363639999995,3.334208015,7.15448292,0.0526,-5.0,0.42833052276559863,0.32300163132137033
60028172,0,31,8.535693558,1.838653083,44.51612903,4.774193548,4.85497911,7.138616657000001,0.4373,34.83838384,0.4660714285714286,0.4660714285714286
60028204,1,28,2.378252437,1.065947178,5.214285714,1.892857143,4.605094511,7.1470476970000005,0.7226,-10.91666667,0.657762938230384,0.657762938230384
60028337,1,31,4.968935759,2.65953347,7.903225806,3.8387096769999998,4.61374106,7.141104242999999,0.1947,-21.79710145,0.49257884972170685,0.49257884972170685
60028341,0,32,5.4771335510000005,2.772088708,25.46875,7.15625,4.899061044,7.137830282,0.2811,15.16425121,0.2892561983471074,0.2892561983471074
60028350,1,31,7.270798865,2.455189807,15.25806452,5.806451612999999,4.825936295,7.1378253670000005,0.4062,-2.272727273,0.3025038323965253,0.3025038323965253
60028356,0,32,7.2672902829999995,1.184152753,12.65625,2.21875,4.806309401,7.147085074,0.8012,11.39130435,0.2520876826722338,0.2520876826722338
60028386,1,22,4.030189108,0.509647191,3.6363636360000005,1.454545455,4.375,7.143078775,0.1282,-3.447619048,0.40395861448493026,0.40395861448493026
60028392,1,32,5.266678576,1.6310371719999999,16.0625,6.71875,4.95841913,7.143566047999999,0.0367,-0.338164251,0.4883386121508782,0.39802834257547753
60028404,0,32,4.640177798,2.590109912,30.21875,9.46875,4.947623867,7.1459314329999994,0.0488,18.44444444,0.1999038923594426,0.4491865126149493
60028424,1,32,3.7823870260000003,1.4888699980000002,12.125,4.09375,4.91854643,7.134656959,0.0026,-15.88586957,0.49371633752244165,0.5982721382289417
60028464,1,32,7.765722865,1.929973675,22.875,4.78125,4.892088132,7.144249353999999,0.316,-2.492753623,0.7364620938628159,0.7364620938628159
60028475,0,31,9.341547843999999,3.718306933,15.74193548,6.322580645,4.672030251,7.149793667999999,0.0167,-6.541062802000001,0.1945233789718419,0.4057377049180328
60028494,0,32,4.112211359,1.4420946909999999,29.84375,3.71875,4.901971575,7.1393423789999995,0.3591,9.06763285,0.2063122219868672,0.2063122219868672
60028524,0,32,6.576779779,2.576060696,21.3125,5.59375,4.851067016,7.144150592000001,0.223,-9.570048309,0.25847132361004493,0.4413447782546495
60028612,0,32,4.390238439,2.360417883,18.125,6.09375,4.881086271,7.13709428,0.0154,10.06763285,0.35109591795696765,0.42
60028643,1,32,4.507945493999999,2.666813672,19.46875,7.28125,4.89694532,7.148403141,0.2745,1.661835749,0.472,0.472
60028651,0,19,5.315210437,2.120631044,7.157894737,3.947368421,4.0298069860000005,7.140015602,0.1094,-20.90849673,0.354874420535529,0.272890216579537
60028661,0,29,6.0141458860000006,1.8780558019999998,24.20689655,6.206896552000001,4.792359233,7.139194976000001,0.0988,16.58730159,0.1602787456445993,0.47878787878787876
60028702,0,24,12.99052051,4.298424046,18.16666667,6.291666667,4.242406537,7.145913556,0.2366,2.736111111,0.24034334763948498,0.24034334763948498
60028728,0,32,7.76156785,2.67888247,20.625,7.28125,4.895638745,7.147998012,0.2785,-0.405797101,0.388086642599278,0.388086642599278
60028758,0,32,3.4430856380000003,3.3933937239999996,35.625,13.03125,4.94378019,7.136571065,0.1843,15.93236715,0.2779433681073025,0.2779433681073025
60028763,1,32,6.408081465,2.22522199,20.03125,8.375,4.9470724189999995,7.141056081,0.0354,-4.425120773,0.18470705064548162,0.21078014184397162
60028772,1,32,3.426650768,1.23784412,7.75,2.625,4.838704405,7.145613537999999,0.5191,0.589371981,0.3891509433962264,0.3891509433962264
60028848,0,32,3.518241634,1.247174225,16.40625,3.84375,4.93157399,7.134975827000001,0.0458,2.89673913,0.738562091503268,0.1926605504587156
60028858,1,26,0.8638019720000001,0.633670625,2.115384615,1.807692308,4.612787522,7.139414034,0.0182,-15.77777778,0.37116858237547895,0.6192012908430818
60028874,0,32,5.299022277,2.154327977,16.28125,4.9375,4.865221726000001,7.152761401,0.0135,15.82608696,0.14413075780089152,0.1739606126914661
60028913,0,32,5.728307609,2.09068595,14.65625,6.125,4.920465812,7.144670173,0.129,0.410628019,0.5879120879120879,0.40324267782426776
60028939,0,32,6.036765717000001,1.039540842,16.59375,3.125,4.923332505,7.1384277879999996,0.44,7.93236715,0.24057217165149544,0.24057217165149544
60028942,1,21,9.367369911,2.0850944940000002,17.61904762,2.952380952,4.094773528,7.140747762,0.3863,14.14285714,0.20512820512820512,0.20512820512820512
60028966,0,32,5.02242953,2.130566712,18.53125,4.09375,4.832407403,7.12402219,0.2417,8.111111111,0.45932885906040266,0.45932885906040266
60028991,1,32,3.5683137339999997,3.286703418,10.90625,5.8125,4.759337092,7.132151577999999,0.3876,-18.89855072,0.36574074074074076,0.36574074074074076
60029044,0,32,4.864183617,2.63964807,15.78125,6.5,4.881551903,7.14231701,0.3664,-0.594202899,0.30853242320819113,0.30853242320819113
60029082,0,32,3.8676439019999997,1.949979322,20.59375,7.5625,4.953850526,7.1544781010000005,0.009000000000000001,19.08695652,0.37612742275954714,0.3548387096774194
60029084,1,30,8.853923087,3.773622912,26.43333333,7.6333333329999995,4.720505578,7.141916059,0.5089,18.04761905,0.3131718689288952,0.3131718689288952
60029148,1,30,3.248341752,2.016027732,9.0,4.933333333,4.782292411,7.147554404,0.0734,-3.922705314,0.203810623556582,0.21098265895953758
60029201,1,16,5.381681893,3.0869348339999996,12.8125,5.9375,3.839320916,7.135597177999999,0.0553,-7.6388888889999995,0.34642356241234223,0.34642356241234223
60029218,0,32,4.898567928,1.36746469,19.9375,6.46875,4.969543700000001,7.145121922,0.0074,-3.4830917869999998,0.2683433570256971,0.2651905252317199
60029235,1,30,6.565759317,2.19952973,20.83333333,6.7,4.82506788,7.13939102,0.0587,4.8630952380000005,0.25205930807248766,0.2763342150303407
60029238,0,32,10.9049689,1.76176918,28.71875,4.84375,4.901989655,7.135507057000001,0.1619,2.743961353,0.3399131872674659,0.2844563907683752
60029269,0,32,5.205359366000001,1.626395183,11.46875,2.25,4.673416585,7.145164736,0.7649,-4.024154589,0.2927015666794039,0.2927015666794039
60029290,0,32,5.623879817000001,1.896250545,17.28125,6.21875,4.935143673,7.150419506,0.0664,0.410628019,0.37822586712813183,0.19964233457974312
60029331,1,32,8.674908198999999,3.964433613,27.1875,11.34375,4.900373192,7.141878531000001,0.1101,12.71497585,0.20403361344537815,0.20403361344537815
60029345,1,18,5.893388342000001,2.2787738930000003,20.55555556,3.611111111,3.9189949389999996,7.135334967,0.7448,7.264957265,0.316175820288317,0.316175820288317
60029346,1,30,4.6114550030000006,2.333169124,7.1,3.933333333,4.65257075,7.144247728,0.2271,-22.71212121,0.2885115496405079,0.34509803921568627
60029349,0,32,4.549791736,3.955269046,30.40625,8.03125,4.811951007,7.135643567000001,0.3158,8.98136646,0.44923857868020306,0.34626940410615925
60029357,1,32,3.131364487,1.157026222,12.53125,2.125,4.798510775,7.137730625,0.8161,-8.777173913,0.3119159918127614,0.3119159918127614
60029375,1,32,3.3117581339999997,1.8002575980000002,19.5,6.71875,4.953776585,7.14107829,0.0906,4.8647343,0.910828025477707,0.43389683571738186
60029425,0,32,5.491562442999999,1.844510163,18.8125,5.78125,4.933197958,7.138974856,0.0253,4.917874396,0.6355029585798817,0.2518763796909492
60029434,1,31,6.717494413,1.839822338,12.51612903,4.4193548389999995,4.823861085,7.145926293,0.3229,-0.9659090909999999,0.29940627650551316,0.29940627650551316
60029436,0,27,14.31334325,2.236067977,27.55555556,4.333333333,4.58094955,7.136098316,0.1692,3.6374269010000004,0.3469601677148847,0.3469601677148847
60029462,1,32,8.662523565,2.0981462630000003,24.15625,6.28125,4.897562901000001,7.1449544760000006,0.1433,10.12077295,0.3080110497237569,0.35207823960880197
60029483,0,32,4.815549411,0.94185815,23.3125,3.875,4.959264739,7.143426487,0.0486,11.22826087,0.41112656467315717,0.35425176383215745
60029491,0,32,5.786437842000001,2.416133608,17.53125,7.03125,4.918485132,7.149176198999999,0.121,-15.17391304,0.3784251731406203,0.4083274189732671
60029492,0,32,6.122407285,2.214095242,31.75,6.46875,4.918318669,7.1356666970000004,0.1186,26.45652174,0.5297549591598599,0.3789653810714756
60029499,1,30,2.60613776,1.387961376,7.966666667,2.266666667,4.675123135,7.137165186,0.0681,-21.11111111,0.34358706986444215,0.2700080840743735
60029526,0,32,5.009265608,2.016064515,17.9375,5.75,4.909956899,7.146828565,0.2765,-20.35748792,0.4833850243686309,0.4833850243686309
60029537,0,32,4.524017448,1.625155079,27.71875,4.4375,4.9140536589999995,7.143674232,0.065,10.56038647,0.38484193991753385,0.6132671480144405
60029539,1,32,3.5216782560000004,1.431218745,6.71875,2.625,4.796423227,7.143708675,0.3119,5.0326086960000005,0.5282051282051282,0.5282051282051282
60029653,0,32,5.348726107,1.4466312369999998,16.8125,3.8125,4.894402019,7.143381592000001,0.4214,6.581521738999999,0.28197997775305894,0.28197997775305894
60029744,1,32,4.293656236,2.923072842,22.875,9.1875,4.92168687,7.142252407000001,0.2094,10.79227053,0.2636965683323299,0.2847640562248996
60029748,1,32,6.680420959,2.374044799,21.78125,4.90625,4.8141404969999995,7.130120006,0.3153,-6.787439614,0.3016175071360609,0.3016175071360609
60029760,0,32,5.299783167,2.2573803690000003,27.09375,9.53125,4.959261225,7.139164932999999,0.1583,26.30434783,0.26918450805869615,0.2909596109953359
60029879,1,29,8.458242839,1.680077408,12.55172414,3.586206897,4.700562103999999,7.14926711,0.04,-6.857142857,0.2743839835728953,0.43810400368154623
60029881,0,32,11.23341071,2.016064515,21.5625,4.5,4.8409131389999995,7.147541877,0.0245,-7.845410628,0.274251497005988,0.12745284816155458
60029885,1,32,6.060764217999999,2.8096535780000003,16.90625,5.90625,4.8366886110000005,7.142933181,0.2759,15.10869565,0.1978319783197832,0.1978319783197832
60029899,1,31,5.704930899,2.523864591,8.709677419,3.64516129,4.624741853,7.141024337999999,0.4444,-15.23232323,0.3299719887955182,0.3299719887955182
60029903,0,32,5.515008847000001,2.441038581,22.6875,5.90625,4.887658363,7.142938383,0.1229,-1.52173913,0.29954663212435234,0.316875
60029909,1,32,1.502685768,0.759350317,10.0,4.0625,4.975741114,7.143207902,0.0804,-8.512077295,0.6304347826086957,0.2553000895789788
60029916,0,32,11.05115488,1.7890234319999998,29.53125,4.34375,4.879442938,7.134376421,0.3198,3.6618357489999998,0.4784038588028941,0.3308799476611057
60029939,0,27,7.016667174,2.297031405,16.81481481,5.740740741000001,4.641911901,7.152009689,0.4527,-9.714285713999999,0.12215528781793843,0.12215528781793843
60029971,0,32,3.2476728639999997,1.269604333,6.96875,2.46875,4.826437274,7.12775222,0.2913,-19.1352657,0.3103192279138827,0.3103192279138827
60029998,0,32,6.208410009,1.86543258,17.1875,5.4375,4.912872828999999,7.137105691,0.1332,7.985507246,0.2994685839324789,0.3713389121338912
60030044,0,31,9.551220155,2.875181154,24.67741935,7.0,4.8282347969999995,7.146425511,0.1516,-10.95959596,0.26012738853503187,0.26012738853503187
60030049,0,32,3.9214823969999997,1.998991681,23.09375,6.5625,4.937268927,7.145881362999999,0.0923,16.09661836,0.4805363321799308,0.5979899497487438
60030057,0,30,4.378106451,1.275768869,13.73333333,2.4,4.700835592,7.142314152000001,0.7096,3.833333333,0.4222810394610202,0.4222810394610202
